geometry;name;indexOfID;id
MULTIPOLYGON(((34.0562514763107 -118.238740228651,34.0562514372589 -118.238746301774,34.0562514865562 -118.238752375149,34.056251624209 -118.238758445526,34.0562518502175 -118.238764512906,34.0562521636863 -118.238770574037,34.0562525655172 -118.238776628921,34.056253054817 -118.238782673224,34.0562536315859 -118.238788706944,34.0562542976312 -118.238794727922,34.0562550493532 -118.238800732897,34.0562558885549 -118.238806721875,34.0562568152406 -118.238812692689,34.0562578276137 -118.238818642084,34.0562589265758 -118.238824570064,34.0562601121311 -118.238830474462,34.056261382483 -118.238836352023,34.0562627385309 -118.238842203834,34.0562641784824 -118.238848024472,34.0562657041385 -118.238853815028,34.056267312801 -118.238859572243,34.0562690044721 -118.238865295034,34.0562707800555 -118.238870982321,34.0562726368529 -118.238876630846,34.0562745766696 -118.238882239533,34.0562765968054 -118.238887806206,34.0562786972623 -118.238893329782,34.0562808780425 -118.238898809179,34.0562831382509 -118.238904241144,34.0562854769861 -118.238909625675,34.0562878933528 -118.23891495952,34.0562903864497 -118.238920242676,34.0562929562809 -118.238925472977,34.0562956019493 -118.238930648255,34.0562983225576 -118.238935766339,34.0563011163028 -118.238940827226,34.0563039840885 -118.238945829834,34.0563069232188 -118.238950769823,34.0563099345931 -118.23895564828,34.056313015511 -118.238960463029,34.0563161659769 -118.238965211905,34.0563193850892 -118.238969894905,34.0563226719529 -118.238974508778,34.0563260247649 -118.238979053517,34.0563294435295 -118.238983526957,34.0563329273473 -118.238987928011,34.056336473516 -118.23899225559,34.0563400820397 -118.238996507527,34.0563437529187 -118.239000683821,34.0563474825509 -118.239004782296,34.0563512718401 -118.239008801873,34.0563551189853 -118.239012741461,34.0563590221858 -118.239016599973,34.0563629814437 -118.239020376327,34.0563669940586 -118.239024068347,34.0563710609321 -118.239027676036,34.0563751784623 -118.239031197218,34.0563793475488 -118.239034632979,34.0563835654955 -118.239037978978,34.0563878313965 -118.239041237379,34.0563921434532 -118.23904440601,34.0563965016697 -118.239047482705,34.0564009033396 -118.23905046854,34.0564053475654 -118.239053361346,34.0564098334478 -118.239056160036,34.0564143591859 -118.239058863523,34.056418923876 -118.239061472887,34.0564235257195 -118.239063985957,34.0564281638147 -118.23906640273,34.0564328354615 -118.239068721033,34.0564375397582 -118.239070940861,34.0564422767049 -118.239073062216,34.0564470426976 -118.239075084005,34.0564518377385 -118.239077005142,34.0564566600245 -118.239078825625,34.0564615077526 -118.239080545447,34.0564663800256 -118.23908216244,34.0564712750404 -118.239083676598,34.0564761918933 -118.239085089003,34.0564811269826 -118.239086397476,34.0564860812097 -118.239087602022,34.0564910527696 -118.239088703717,34.0564960389618 -118.239089700389,34.056501038887 -118.23909059095,34.0565060507358 -118.239091378646,34.056511073613 -118.239092060225,34.0565161057135 -118.239092636763,34.0565211452384 -118.239093106091,34.0565261903784 -118.239093471452,34.0565312402361 -118.239093730677,34.0565362939101 -118.239093883763,34.0565413486958 -118.239093930704,34.0565464027901 -118.239093871493,34.0565514552915 -118.239093706129,34.0565565052963 -118.239093435691,34.0565615501022 -118.239093059089,34.0565665888075 -118.23909257632,34.0565716196071 -118.239091988462,34.0565766415995 -118.239091295513,34.0565816520822 -118.239090496382,34.0565866501493 -118.239089593232,34.0565916349017 -118.239088584978,34.056596604536 -118.239087471614,34.0566015563437 -118.239086255299,34.0566064903266 -118.23908493495,34.0566114037782 -118.239083511642,34.0566162966984 -118.239081985376,34.0566211654811 -118.239080356141,34.0566260110235 -118.239078626105,34.0566308306233 -118.239076794178,34.0566356215736 -118.239074861436,34.0566403847739 -118.239072828963,34.0566451184212 -118.239070696756,34.0566498189092 -118.239068464803,34.0566544871353 -118.239066135273,34.0566591203948 -118.239063708159,34.0566637177842 -118.239061184541,34.0566682784018 -118.239058564417,34.0566727995409 -118.239055848862,34.0566772811972 -118.239053040042,34.0566817206684 -118.239050136867,34.0566861179521 -118.239047140419,34.0566904703375 -118.239044053941,34.0566947778289 -118.239040875265,34.0566990377151 -118.239037607635,34.0567032499984 -118.239034249965,34.0567074128691 -118.239030805502,34.056711525426 -118.239027274242,34.0567155858657 -118.23902365618,34.056719592379 -118.23901995456,34.0567235449657 -118.239016169383,34.0567274427222 -118.239012301729,34.0567312829417 -118.239008352673,34.05673506562 -118.239004324382,34.0567387880525 -118.239000216847,34.0567424520379 -118.238996032242,34.0567460530665 -118.238991771634,34.0567495929391 -118.238987436114,34.0567530689491 -118.238983026757,34.0567564801927 -118.238978544642,34.0567598248626 -118.238973991931,34.0567631047576 -118.238969370796,34.0567663153722 -118.238964680141,34.0567694585008 -118.238959924303,34.056772531441 -118.238955102191,34.0567755341864 -118.238950217056,34.0567784649339 -118.238945268891,34.0567813245785 -118.238940260949,34.0567841095143 -118.23893519322,34.05678682154 -118.238930067874,34.0567894588502 -118.238924885991,34.0567920196357 -118.238919650814,34.0567945047999 -118.238914361263,34.0567969125314 -118.238909021664,34.0567992419285 -118.238903632017,34.0568014920854 -118.238898194484,34.0568036639016 -118.238892710151,34.0568057555697 -118.23888718118,34.0568077670853 -118.238881609736,34.0568096966434 -118.238875996898,34.0568115442417 -118.238870343749,34.0568133098759 -118.238864652454,34.0568149926382 -118.238858926262,34.0568165916268 -118.23885316517,34.0568181068377 -118.238847371343,34.0568195382665 -118.238841546948,34.0568208841079 -118.238835693064,34.0568221452593 -118.238829811858,34.0568233199154 -118.23882390441,34.0568244089713 -118.238817973971,34.0568254124249 -118.238812021624,34.0568263284689 -118.23880604953,34.0568271580047 -118.238800057693,34.0568279001224 -118.238794050442,34.0568285548196 -118.23878802886,34.0568291220943 -118.23878199403,34.0568296019422 -118.23877594812,34.0568299934575 -118.238769893292,34.0568302975395 -118.238763830632,34.0568305132805 -118.238757763387,34.056830640678 -118.238751692641,34.0568306797301 -118.238745619476,34.0568306304325 -118.238739546059,34.0568304936802 -118.238733475643,34.0568302676702 -118.238727408221,34.0568299542013 -118.238721345965,34.0568295532671 -118.238715292125,34.0568290639638 -118.238709247781,34.0568284862894 -118.238703214017,34.0568278220404 -118.238697194087,34.0568270694139 -118.238691187986,34.056826231108 -118.238685198971,34.0568253053153 -118.238679229204,34.0568242920359 -118.238673278684,34.0568231939679 -118.238667350668,34.0568220084046 -118.238661446233,34.0568207389457 -118.238655568638,34.0568193828866 -118.238649717874,34.0568179429277 -118.238643896117,34.0568164181629 -118.23863810553,34.0568148094898 -118.238632348282,34.0568131178077 -118.238626625458,34.0568113431143 -118.238620938142,34.0568094854011 -118.238615290666,34.0568075464757 -118.23860968087,34.0568055272286 -118.238604114171,34.0568034258568 -118.238598590564,34.0568012459645 -118.238593111143,34.056798985742 -118.238587679153,34.056796647894 -118.2385822946,34.0567942315146 -118.238576959649,34.0567917384027 -118.238571676472,34.0567891685539 -118.238566447233,34.0567865237714 -118.23856127194,34.0567838031493 -118.238556152754,34.0567810093879 -118.238551091851,34.0567781424873 -118.238546089231,34.0567752033425 -118.238541148145,34.056772192853 -118.238536269679,34.0567691119181 -118.238531454918,34.0567659614351 -118.238526706033,34.0567627423055 -118.238522023025,34.056759456326 -118.238517409149,34.056756102595 -118.238512864402,34.0567526847145 -118.238508390961,34.0567492017827 -118.238503988824,34.0567456555965 -118.238499661244,34.0567420461558 -118.238495408223,34.0567383761609 -118.238491231933,34.0567346465112 -118.238487133462,34.0567308572045 -118.238483113891,34.0567270109456 -118.238479173228,34.0567231077279 -118.238475314724,34.0567191484529 -118.23847153838,34.0567151358211 -118.238467846371,34.0567110689329 -118.238464237611,34.0567069513861 -118.238460716443,34.0567027831847 -118.2384572807,34.0566985652241 -118.238453933634,34.0566942993071 -118.238450675251,34.0566899872348 -118.238447506639,34.0566856299044 -118.238444429967,34.056681227318 -118.238441444151,34.0566767830775 -118.238438551369,34.0566722971829 -118.238435751619,34.0566677714329 -118.238433047074,34.0566632076306 -118.238430437739,34.0566586057739 -118.238427924697,34.0566539685674 -118.238425507955,34.0566492969104 -118.2384231886,34.0566445917002 -118.238420968799,34.0566398556435 -118.238418847478,34.0566350896419 -118.23841682464,34.056630293689 -118.238414903533,34.0566254722965 -118.238413082004,34.0566206236552 -118.238411363298,34.0566157522769 -118.238409745261,34.0566108572557 -118.238408230056,34.0566059412964 -118.238406817692,34.0566010052982 -118.238405509254,34.0565960510664 -118.238404303664,34.0565910794981 -118.238403203091,34.0565860933002 -118.238402206459,34.0565810933742 -118.238401313771,34.0565760815188 -118.238400527199,34.0565710586398 -118.238399844579,34.0565660274375 -118.238399268084,34.056560987912 -118.238398797715,34.0565559418684 -118.238398432393,34.0565508920091 -118.23839817321,34.0565458383343 -118.238398020165,34.056540784452 -118.238397972186,34.0565357042138 -118.238398031364,34.0565306517134 -118.238398196771,34.056525601708 -118.238398468334,34.0565205569043 -118.238398844978,34.0565155182017 -118.238399327788,34.0565104874055 -118.238399915687,34.056505465415 -118.23840060976,34.0565004549369 -118.238401408932,34.0564954559733 -118.23840231212,34.0564904712246 -118.238403321497,34.0564855025003 -118.238404433819,34.0564805497981 -118.23840565017,34.0564756167241 -118.23840697056,34.0564707023769 -118.238408394985,34.0564658103667 -118.238409921291,34.0564609406916 -118.23841155056,34.0564560960581 -118.238413281716,34.0564512764684 -118.238415113678,34.0564464846272 -118.238417046451,34.0564417214358 -118.238419080039,34.0564369887016 -118.238421212281,34.0564322873262 -118.238423443179,34.0564276191104 -118.238425773821,34.0564229858638 -118.238428200964,34.0564183884877 -118.238430724609,34.0564138287853 -118.238433344762,34.0564093076602 -118.238436060343,34.0564048260162 -118.23843887027,34.0564003865598 -118.238441773468,34.0563959892911 -118.238444769937,34.0563916369189 -118.238447857519,34.0563873294433 -118.238451036214,34.0563830695708 -118.238454304945,34.056378857306 -118.238457661548,34.0563746944494 -118.238461107109,34.0563705819092 -118.238464638383,34.0563665223899 -118.238468255377,34.0563625149899 -118.238471958088,34.0563585624204 -118.238475743274,34.0563546655827 -118.238479610939,34.0563508244789 -118.238483559999,34.0563470427175 -118.238487589381,34.056343319401 -118.238491696916,34.0563396563346 -118.238495881527,34.05633605442 -118.238500143215,34.0563325154664 -118.238504478737,34.056329039474 -118.238508888092,34.0563256282479 -118.238513370203,34.0563222835954 -118.238517922909,34.0563190046171 -118.238522545123,34.0563157931183 -118.238527235767,34.0563126509083 -118.238531991598,34.056309577985 -118.238536813699,34.0563065752543 -118.238541699905,34.0563036436219 -118.238546648054,34.0563007848951 -118.238551655983,34.0562979999755 -118.238556723696,34.0562952879658 -118.238561849024,34.0562926515726 -118.23856703089,34.0562900908004 -118.23857226713,34.0562876056534 -118.238577555576,34.056285198836 -118.238582896237,34.0562828694532 -118.23858828586,34.0562806184088 -118.238593723365,34.0562784466041 -118.238599208755,34.0562763558529 -118.238604736618,34.056274344348 -118.238610309116,34.0562724148023 -118.238615921925,34.056270567216 -118.238621575043,34.0562688015933 -118.238627266306,34.0562671197414 -118.238632993551,34.0562655207633 -118.23863875461,34.0562640055624 -118.238644548402,34.0562625750447 -118.238650372764,34.0562612292123 -118.238656226612,34.0562599689688 -118.238662108867,34.0562587934213 -118.238668015192,34.0562577043706 -118.238673946676,34.0562567018253 -118.238679898987,34.0562557857876 -118.238685871041,34.0562549562596 -118.238691861755,34.0562542150465 -118.238697870052,34.0562535594523 -118.238703891591,34.056252993083 -118.238709926382,34.0562525132384 -118.238715972251,34.0562521217258 -118.238722027038,34.0562518185474 -118.238728089658,34.0562516037074 -118.238734157947,34.0562514763107 -118.238740228651)),((34.0556644850978 -118.237752517317,34.0556431274043 -118.237858504026,34.0556808003425 -118.237967058833,34.0557642807354 -118.238096692131,34.0559796230523 -118.238431091305,34.0561054121676 -118.238326274823,34.0562392633005 -118.23821474161,34.0563085018985 -118.238157047485,34.0563129542448 -118.238141660974,34.0563154370816 -118.238125647126,34.0563158938009 -118.238109367554,34.0563143146654 -118.238093188337,34.0563107350125 -118.238077476765,34.0563052352813 -118.23806258726,34.0562979410216 -118.23804885704,34.0561671624127 -118.237839277555,34.0561213299076 -118.237738815035,34.0561078348231 -118.237684353802,34.0561020342847 -118.237677988979,34.0560954361518 -118.237672866431,34.0560882222532 -118.237669128567,34.0560805925231 -118.237666879936,34.0560727577967 -118.237666182877,34.0560649362112 -118.237667054256,34.0559243529863 -118.237697057767,34.0558480587194 -118.237713339497,34.0556644850978 -118.237752517317)),((34.0569597267351 -118.237511956153,34.0565349481508 -118.237611054784,34.0565400610182 -118.237686041021,34.0565508741395 -118.23776014878,34.0565672958899 -118.237832752834,34.0565891895424 -118.237903241909,34.0566163696523 -118.237971023001,34.0566486065571 -118.238035525727,34.057021507657 -118.237632497934,34.05702896164 -118.23762418309,34.0570351219914 -118.237614460792,34.0570398087472 -118.237603615401,34.0570428824413 -118.237591967137,34.0570442540508 -118.237579858028,34.0570438823017 -118.237567646482,34.0570417791099 -118.237555691063,34.057038005089 -118.237544342887,34.0570326722694 -118.237533938053,34.057025936918 -118.237524781374,34.0570179977438 -118.237517142038,34.0570090895999 -118.237511247093,34.0569994726907 -118.237507268417,34.0569894316703 -118.237505322715,34.0569792612224 -118.237505469315,34.0569692615677 -118.237507702568,34.0569597267351 -118.237511956153)),((34.0563822836928 -118.237613487222,34.0562298303766 -118.237631863162,34.0564183512368 -118.237982493594,34.0564491769494 -118.238039826005,34.0563822836928 -118.237613487222)));El Pueblo de Los Angeles Historic Monument;478;465
MULTIPOLYGON(((34.215432164029 -118.412705697651,34.2155553144944 -118.412774314084,34.2155559380912 -118.412774656842,34.2155568164154 -118.412775119149,34.2155577020147 -118.412775563042,34.2155585939877 -118.412775988519,34.2155594914327 -118.412776395574,34.215560395255 -118.412776783126,34.2155613036478 -118.412777152252,34.2155622175165 -118.412777501871,34.2155631377624 -118.412777831987,34.2155640607795 -118.412778142583,34.2155649883709 -118.412778433668,34.2155659214344 -118.412778706331,34.2155668572728 -118.412778958388,34.2155677967839 -118.41277919093,34.2155687390662 -118.412779403951,34.2155696850249 -118.412779596371,34.2155706328497 -118.412779770351,34.215571583453 -118.412779922641,34.2155725368239 -118.412780056496,34.2155734911666 -118.412780169736,34.2155744464775 -118.412780263447,34.215575404567 -118.412780335467,34.2155763627231 -118.412780387953,34.2155773209459 -118.412780420906,34.2155782801368 -118.412780434329,34.2155792394018 -118.412780426048,34.2155801978319 -118.412780398229,34.2155811563286 -118.412780350877,34.2155821139942 -118.412780282901,34.215583069927 -118.412780194297,34.215584025025 -118.412780086155,34.2155849783902 -118.412779957385,34.2155859291176 -118.412779809068,34.2155868781085 -118.412779641208,34.2155878244615 -118.412779453802,34.2155887681803 -118.412779245762,34.2155897083596 -118.412779018172,34.2155906450031 -118.412778769945,34.2155915781035 -118.412778503251,34.2155925076682 -118.41277821592,34.215593431883 -118.4127779112,34.2155943525657 -118.412777584758,34.2155952679022 -118.41277723984,34.2155961778962 -118.412776875362,34.2155970825402 -118.412776493493,34.2155979818455 -118.412776090979,34.2155988749031 -118.412775669986,34.2155997617129 -118.412775230512,34.215600642275 -118.412774772559,34.2156015165894 -118.412774296126,34.2156023828531 -118.412773801205,34.2156032419637 -118.412773288885,34.2156040930273 -118.41277275699,34.2156049378358 -118.412772208787,34.2156057736919 -118.41277164209,34.2156066005921 -118.412771057985,34.2156074194341 -118.412770457563,34.2156082293201 -118.412769839732,34.2156090302501 -118.412769204493,34.215609822224 -118.412768551847,34.2156106043331 -118.412767883959,34.2156113765846 -118.412767198658,34.2156121389712 -118.412766498115,34.2156128905951 -118.412765781241,34.2156136314525 -118.41276504912,34.2156143624486 -118.412764300673,34.2156150817731 -118.412763538059,34.2156157912364 -118.412762759118,34.2156164881265 -118.412761966008,34.2156171733448 -118.412761158732,34.2156178468915 -118.41276033729,34.2156185087666 -118.412759501682,34.2156191580684 -118.412758651904,34.2156197956948 -118.412757789046,34.2156204198466 -118.412756912014,34.2156210314177 -118.412756022981,34.2156216304081 -118.412755121949,34.2156222159239 -118.412754206743,34.2156227879576 -118.412753279532,34.2156233465054 -118.412752341402,34.2156238915711 -118.412751391269,34.2156244231509 -118.412750430216,34.2156249403471 -118.412749457155,34.2156254431522 -118.412748474255,34.2156259315663 -118.412747481518,34.215626405593 -118.412746477857,34.2156268652286 -118.412745464357,34.2156273095717 -118.412744441016,34.21562773952 -118.412743408921,34.2156281541757 -118.412742366983,34.2156285535277 -118.412741318459,34.2156289384887 -118.412740260096,34.2156293072481 -118.412739194057,34.2156296607039 -118.412738121431,34.2156299979581 -118.412737041128,34.2156303208139 -118.412735953157,34.2156306265593 -118.412734859676,34.2156309179062 -118.412733758527,34.2156311921389 -118.412732652952,34.2156314501664 -118.412731540786,34.215631691985 -118.412730423114,34.215631917591 -118.41272930102,34.2156321278859 -118.41272817451,34.2156323210629 -118.41272704466,34.2156324971295 -118.412725909299,34.2156326578813 -118.412724770607,34.2156328024131 -118.412723629664,34.2156329289255 -118.412722485376,34.2156330401231 -118.412721337757,34.2156331341955 -118.412720188968,34.2156332111463 -118.412719037924,34.2156332718697 -118.412717886799,34.2156333154716 -118.41271673342,34.2156333428497 -118.412715578875,34.2156333530989 -118.412714424246,34.2156333471206 -118.412713269536,34.2156333240097 -118.412712115827,34.2156332846714 -118.412710962038,34.2156332272989 -118.412709809245,34.2156331545968 -118.412708657461,34.2156263973385 -118.412613297851,34.2156198105493 -118.412509695727,34.2156147278596 -118.412405969736,34.2156111500521 -118.412302154604,34.2156099256243 -118.412240810538,34.2154325815662 -118.412701696327,34.2154312399045 -118.412705183029,34.215432164029 -118.412705697651)));Bellaire Avenue Park;479;471
MULTIPOLYGON(((34.1621345034483 -118.501246090026,34.1620520660803 -118.50124597074,34.1619696287169 -118.501245850369,34.1618871913492 -118.501245731082,34.1617844829369 -118.501245583462,34.1617867460784 -118.501658783691,34.1618894562842 -118.501658933999,34.1619718936515 -118.501659053693,34.162054331019 -118.501659173387,34.1621367683866 -118.501659293082,34.1621345034483 -118.501246090026)));Old Encino Fire Station 83 Property;480;472
MULTIPOLYGON(((34.0657542660051 -118.259316632887,34.0656978482434 -118.259186834392,34.0656414312461 -118.259057034992,34.065313955339 -118.259269328649,34.0653025784777 -118.259314468992,34.0653461900332 -118.259414804533,34.0654026066452 -118.259544603717,34.0657542660051 -118.259316632887)));Patton Street Pocket Park;481;473
MULTIPOLYGON(((33.9782197318162 -118.462056941582,33.9781963224678 -118.462046621799,33.9781730664502 -118.462035812653,33.9781678896263 -118.462033281075,33.9781499718641 -118.462024517436,33.9781270440982 -118.46201274159,33.9781042903599 -118.462000486235,33.9780817196438 -118.461987756833,33.9780787926688 -118.461986029807,33.9779531977019 -118.462218757263,33.9780338957832 -118.462281565848,33.9781513856394 -118.462373010108,33.9782197318162 -118.462056941582)));Via Dolce Park;482;474
MULTIPOLYGON(((34.2762239480622 -118.435747396676,34.2760262072574 -118.435538176605,34.276017579011 -118.435529048164,34.2759719099893 -118.435568838002,34.2759250092346 -118.435519216613,34.2758028174476 -118.435610179379,34.2756793285602 -118.43569855801,34.2755545787288 -118.435784327723,34.2754286050192 -118.435867461572,34.2753014453983 -118.435947932611,34.2751731405221 -118.436025718256,34.2750437274402 -118.436100795903,34.2749132459225 -118.436173138621,34.2747817366049 -118.436242729256,34.2747167874872 -118.436275889394,34.2742277552028 -118.436701499913,34.2742587929901 -118.436734350622,34.2744890699652 -118.436618703106,34.2746827691968 -118.436521423259,34.2751062537018 -118.436308739857,34.2752756464951 -118.436223666322,34.2757157867694 -118.43600261453,34.2761392423526 -118.43578994092,34.2762239480622 -118.435747396676)));El Dorado Avenue Park;483;475
MULTIPOLYGON(((34.0482913032386 -118.248618569511,34.0480236197072 -118.24820243035,34.0479039802397 -118.248313885695,34.0477721963248 -118.248436654951,34.0477101991855 -118.248494410356,34.0478439636409 -118.248702870042,34.0477766138541 -118.248765505822,34.0477430611453 -118.248713216424,34.0476550212714 -118.248795092561,34.0475882730111 -118.248857167817,34.0476218608815 -118.248909425873,34.0475646347484 -118.24896264517,34.0476986408396 -118.249171137372,34.0477553100291 -118.249118302036,34.0478218699655 -118.249056245799,34.0479099185752 -118.248974154272,34.0480395896049 -118.248853255211,34.0481715502889 -118.248730221397,34.0482913032386 -118.248618569511)));Spring Street Park;484;476
MULTIPOLYGON(((34.0910128554652 -118.222558608552,34.0909776290451 -118.222552735957,34.0909424932352 -118.222546125675,34.0909074588516 -118.222538778821,34.0909008994024 -118.222537261662,34.0908725367066 -118.222530698674,34.0908377367127 -118.222521887429,34.0908030705838 -118.222512348369,34.0907806175705 -118.222505704679,34.0907289881437 -118.222773608354,34.0907350515272 -118.222776222975,34.0907989336823 -118.22280377787,34.0908217603187 -118.222813623589,34.0908625581985 -118.222831221594,34.0909011842123 -118.222847883015,34.0909574400588 -118.22287214847,34.0910128554652 -118.222558608552)));CYPRESS PARK LIBRARY;485;477
MULTIPOLYGON(((34.0615923482324 -118.25717196653,34.0614765342668 -118.256906247531,34.0614457126527 -118.256851185969,34.0612681949948 -118.256443900322,34.0612077693575 -118.256295513705,34.0611623873417 -118.256324763409,34.0610558420402 -118.25639343449,34.0610413138313 -118.256402797683,34.0609589824765 -118.256455863282,34.0606865871285 -118.256631427915,34.0606526936474 -118.256653271935,34.0607181743375 -118.25679840205,34.0607738312154 -118.256921760004,34.0608301438974 -118.257046569476,34.0608773793979 -118.257151264119,34.0608985171502 -118.257137495383,34.060900194247 -118.257141188877,34.0609023212662 -118.257145701581,34.0609045123904 -118.257150168986,34.0609067694249 -118.257154590017,34.0609074051535 -118.257155790005,34.0609090896675 -118.25715896358,34.060911473125 -118.257163286428,34.0609139188937 -118.257167559639,34.0609164260767 -118.257171781045,34.0609189946784 -118.257175948479,34.0609216246991 -118.257180061942,34.0609243116356 -118.257184119253,34.060927059094 -118.257188120423,34.0609298625738 -118.257192062189,34.0609327238755 -118.257195945639,34.0609356412032 -118.257199767519,34.0609386127537 -118.257203527822,34.0609416394285 -118.257207226553,34.0609434379725 -118.257209347598,34.0609447194317 -118.257210860454,34.0609478509623 -118.257214428438,34.060951034922 -118.257217930508,34.060954267707 -118.257221365569,34.0609575511226 -118.257224732543,34.0609608815673 -118.257228029254,34.060964260842 -118.257231256789,34.0609676392173 -118.257234483238,34.0609709714625 -118.257237781038,34.0609742539761 -118.257241148011,34.0609774876643 -118.257244581993,34.0609806707193 -118.257248085146,34.0609838022488 -118.257251653133,34.0609868822506 -118.257255287038,34.0609899080247 -118.257258984686,34.0609923661826 -118.257262095654,34.0609928804726 -118.257262746081,34.0609957977981 -118.257266567965,34.0609986581983 -118.257270450335,34.0610014634761 -118.257274393196,34.0610042091285 -118.257278394367,34.0610068978671 -118.257282450608,34.0610095260811 -118.257286564073,34.0610120946766 -118.257290732598,34.0610146027591 -118.257294952933,34.0610170485231 -118.257299226153,34.0610194319733 -118.257303550093,34.0610217522128 -118.257307922583,34.0610240092415 -118.257312343624,34.0610262003596 -118.25731681104,34.06102832737 -118.257321324838,34.061029484044 -118.257323858785,34.0610558420195 -118.257382278562,34.0611121533247 -118.257507088762,34.0611674075945 -118.257471398966,34.0613457337374 -118.257869973229,34.0615244902245 -118.257754209061,34.0614662437211 -118.257625109067,34.0615110195254 -118.257596187394,34.0615027292145 -118.257547497096,34.0614982643778 -118.257502894741,34.0614999287197 -118.257458015536,34.0615076763949 -118.257414066035,34.0615212993314 -118.257372230635,34.0615404309176 -118.257333633665,34.061564556875 -118.257299313431,34.0615930279399 -118.257270194089,34.0616250770486 -118.257247058616,34.0616054645266 -118.257202059761,34.0615923482324 -118.25717196653)));Vista Hermosa Soccer Field;486;478
MULTIPOLYGON(((34.0987703025491 -118.261328979554,34.0988689195835 -118.261326362834,34.0988203632829 -118.261322512404,34.0988038621914 -118.261323091552,34.0988128043311 -118.261321913335,34.0988203632829 -118.261322512404,34.0988990982451 -118.261319750096,34.0989232274218 -118.261324903746,34.0989232688569 -118.261324920132,34.0988689195835 -118.261326362834,34.0989411649844 -118.261332091672,34.0989565462145 -118.261338255094,34.0989878954888 -118.261357288672,34.0990088177336 -118.261396282974,34.0990145302421 -118.261406931994,34.0990461817276 -118.261452118575,34.0990823403543 -118.261492121823,34.0990934492662 -118.261501594573,34.0991224224279 -118.261526297275,34.0991657836501 -118.26155409347,34.0992117245017 -118.261575063893,34.0992392121495 -118.26158300569,34.0992595055629 -118.261588869189,34.0993083556042 -118.261595288022,34.0993574887165 -118.261594216054,34.0993619367645 -118.261593434525,34.0994061133153 -118.261585671384,34.0994534465719 -118.261569791351,34.0994718282549 -118.261560469319,34.0994987243326 -118.261546831476,34.0995412173535 -118.261517162266,34.0995769404636 -118.261484298741,34.0995869821497 -118.261477021575,34.0997154260302 -118.26139623232,34.0998473023885 -118.261304002984,34.0998341892684 -118.261302074171,34.0998265331889 -118.261300948106,34.0997511295985 -118.261289854724,34.0998284454457 -118.261287141022,34.0998396283281 -118.261290764154,34.0994065662494 -118.261057775131,34.0992884358357 -118.261004761854,34.0991648325507 -118.260953255343,34.0991484196055 -118.260946415773,34.0990258072175 -118.26094076958,34.0989816570134 -118.260951798315,34.0989425526994 -118.260961567264,34.0988833878182 -118.260967846921,34.0987052051164 -118.260923323932,34.0986662330022 -118.260910700737,34.0986711421022 -118.260908076156,34.0985559502047 -118.260871958949,34.0985354704421 -118.260865538071,34.0985047922241 -118.260875970511,34.0984508179406 -118.260924617361,34.098417002764 -118.260941554095,34.0984960443648 -118.260870678606,34.0984214695115 -118.260928354492,34.0983941936723 -118.260952978792,34.0982634672147 -118.261070997236,34.0979990832329 -118.261032102735,34.0979899337864 -118.261030757486,34.0978718715194 -118.261013389067,34.0978701924987 -118.261013142163,34.0978607214808 -118.26101083468,34.0978543711323 -118.261010814859,34.0978476811867 -118.261009830575,34.0978330530706 -118.261007678219,34.0978287073945 -118.261010734753,34.0978213067684 -118.261010711653,34.0976678227998 -118.261104990358,34.0976107995227 -118.261146926605,34.0976090918985 -118.261148234703,34.0974397173168 -118.261278000597,34.0973539980745 -118.261344595053,34.0971619987601 -118.261479626546,34.0971502199724 -118.261487667484,34.0970975875688 -118.261524353501,34.0970992828893 -118.261523733519,34.0970911567318 -118.261529448367,34.0971901786198 -118.261538879423,34.0980563290123 -118.261710865854,34.0981404834031 -118.261736261216,34.0982218120136 -118.261778058198,34.098305687741 -118.26181181028,34.0983915593326 -118.261837296808,34.098443570137 -118.261847456794,34.0984788645986 -118.261854351276,34.0984931461227 -118.261855435266,34.0985073682939 -118.261853538896,34.0985211054722 -118.261848716099,34.0985339417319 -118.261841114039,34.0985454934285 -118.261830960175,34.0985554119056 -118.261818561184,34.0985573450675 -118.261815104813,34.0985633988534 -118.261804287843,34.098569215334 -118.261788570716,34.0985726845232 -118.261771882829,34.0985737043652 -118.261754724533,34.0985722421866 -118.261737612652,34.098563103559 -118.261689654127,34.0985628469125 -118.261685357534,34.0985601671629 -118.261640580384,34.0985634999205 -118.261591543596,34.0985730245141 -118.2615436944,34.0985784374923 -118.261527784176,34.098683588228 -118.261372541064,34.0987010005372 -118.261359148908,34.0987384417842 -118.261339271611,34.0987703025491 -118.261328979554)));Silverlake Meadows Park;487;483
